"Country or Area","Year","Comm. Code","Commodity","Flow","Trade (USD)","Weight (kg)","Quantity Name","Quantity"
"India","1990","293890","Glycosides; natural or reproduced by synthesis, other than rutoside (rutin) and its derivatives","Import","483312","8572","Weight in kilograms","8572"
"India","1990","293890","Glycosides; natural or reproduced by synthesis, other than rutoside (rutin) and its derivatives","Export","651","57","Weight in kilograms","57"
"India","1990","293910","Opium alkaloids, their derivs, in bulk, salts thereof","Import","139008","1860","Weight in kilograms","1860"
"India","1990","293910","Opium alkaloids, their derivs, in bulk, salts thereof","Export","2328398","117580","Weight in kilograms","117580"
"India","1990","293921","Quinine & its salts","Export","75199","2350","Weight in kilograms","2350"
"India","1990","293929","Alkaloids of cinchona (excl. quinine) & their derivs.; salts thereof","Import","262316","7670","Weight in kilograms","7670"
"India","1990","293930","Alkaloids; caffeine and its salts","Import","43086","5000","Weight in kilograms","5000"
"India","1990","293940","Ephedrines, salts, in bulk","Import","444541","10261","Weight in kilograms","10261"
"India","1990","293940","Ephedrines, salts, in bulk","Export","50009","2727","Weight in kilograms","2727"
"India","1990","293950","Theophylline and aminophylline, derivs, in bulk, salts","Import","1030090","117470","Weight in kilograms","117470"
"India","1990","293950","Theophylline and aminophylline, derivs, in bulk, salts","Export","20689","1100","Weight in kilograms","1100"
"India","1990","293960","Rye ergot alkaloids, derivatives, in bulk, salts","Import","927039","10950","Weight in kilograms","10950"
"India","1990","293970","Nicotine, salts, in bulk","Export","3286336","640435","Weight in kilograms","640435"
"India","1990","293990","Vegetable alkaloids nes, salts, ethers, esters in bulk","Import","1960962","28665","Weight in kilograms","28665"
"India","1990","293990","Vegetable alkaloids nes, salts, ethers, esters in bulk","Export","2317080","81800","Weight in kilograms","81800"
"India","1990","294000","Sugars, chemically pure, other than sucrose, lactose, maltose, glucose and fructose; sugar ethers, sugar acetals and sugar esters, and their salts, other than the products of heading 29.37, 29.38, or 29.39","Import","13598","1437","Weight in kilograms","1437"
"India","1990","294000","Sugars, chemically pure, other than sucrose, lactose, maltose, glucose and fructose; sugar ethers, sugar acetals and sugar esters, and their salts, other than the products of heading 29.37, 29.38, or 29.39","Export","20059","5986","Weight in kilograms","5986"
"India","1990","294110","Antibiotics; penicillins and their derivatives with a penicillanic acid structure; salts thereof","Import","22612092","812250","Weight in kilograms","812250"
"India","1990","294110","Antibiotics; penicillins and their derivatives with a penicillanic acid structure; salts thereof","Export","3271879","35593","Weight in kilograms","35593"
"India","1990","294120","Antibiotics; streptomycins and their derivatives; salts thereof","Import","115335","3995","Weight in kilograms","3995"
"India","1990","294120","Antibiotics; streptomycins and their derivatives; salts thereof","Export","828","20","Weight in kilograms","20"
"India","1990","294130","Antibiotics; tetracyclines and their derivatives; salts thereof","Import","899536","35718","Weight in kilograms","35718"
"India","1990","294130","Antibiotics; tetracyclines and their derivatives; salts thereof","Export","12560","750","Weight in kilograms","750"
"India","1990","294140","Antibiotics; chloramphenicol and its derivatives; salts thereof","Import","484504","11310","Weight in kilograms","11310"
"India","1990","294140","Antibiotics; chloramphenicol and its derivatives; salts thereof","Export","2361088","54176","Weight in kilograms","54176"
"India","1990","294150","Antibiotics; erythromycin and its derivatives; salts thereof","Import","8111993","131777","Weight in kilograms","131777"
"India","1990","294150","Antibiotics; erythromycin and its derivatives; salts thereof","Export","705795","11089","Weight in kilograms","11089"
"India","1990","294190","Antibiotics; n.e.c. in heading no. 2941","Import","50989696","653342","Weight in kilograms","653342"
"India","1990","294190","Antibiotics; n.e.c. in heading no. 2941","Export","11179361","426114","Weight in kilograms","426114"
"India","1990","294200","Organic compounds; n.e.c. in chapter 29","Import","107929208","11029558","Weight in kilograms","11029558"
"India","1990","294200","Organic compounds; n.e.c. in chapter 29","Export","30390212","3064387","Weight in kilograms","3064387"
"India","1989","290110","Acyclic hydrocarbons; saturated","Import","781985","559783","Weight in kilograms","559783"
"India","1989","290110","Acyclic hydrocarbons; saturated","Export","106293","12562","Weight in kilograms","12562"
"India","1989","290121","Acyclic hydrocarbons; unsaturated, ethylene","Import","72708","80862","Weight in kilograms","80862"
"India","1989","290122","Acyclic hydrocarbons; unsaturated, propene (propylene)","Import","8652","34226","Weight in kilograms","34226"
"India","1989","290123","Acyclic hydrocarbons; unsaturated, butene (butylene) and isomers thereof","Import","1202023","299900","Weight in kilograms","299900"
"India","1989","290124","Acyclic hydrocarbons; unsaturated, buta-1,3-diene and isoprene","Import","7637987","8689319","Weight in kilograms","8689319"
"India","1989","290129","Acyclic hydrocarbons; unsaturated, n.e.c. in heading no. 2901","Import","6032484","5653421","Weight in kilograms","5653421"
"India","1989","290129","Acyclic hydrocarbons; unsaturated, n.e.c. in heading no. 2901","Export","6534774","878205","Weight in kilograms","878205"
"India","1989","290211","Cyclic hydrocarbons; cyclohexane","Import","95595","75953","Weight in kilograms","75953"
"India","1989","290219","Cyclic hydrocarbons; cyclanes, cyclenes and cycloterpenes, excluding cyclohexane","Import","283199","87202","Weight in kilograms","87202"
"India","1989","290219","Cyclic hydrocarbons; cyclanes, cyclenes and cycloterpenes, excluding cyclohexane","Export","6257","1812","Weight in kilograms","1812"
"India","1989","290220","Cyclic hydrocarbons; benzene","Import","2221753","1512424","Weight in kilograms","1512424"
"India","1989","290220","Cyclic hydrocarbons; benzene","Export","7710","4062","Weight in kilograms","4062"
"India","1989","290230","Cyclic hydrocarbons; toluene","Import","530344","242780","Weight in kilograms","242780"
"India","1989","290241","Cyclic hydrocarbons; o-xylene","Import","19014832","43085560","Weight in kilograms","43085560"
"India","1989","290242","Cyclic hydrocarbons; m-xylene","Import","3478","5125","Weight in kilograms","5125"
"India","1989","290243","Cyclic hydrocarbons; p-xylene","Import","16335430","24611156","Weight in kilograms","24611156"
"India","1989","290244","Cyclic hydrocarbons; mixed xylene isomers","Import","2441156","5773123","Weight in kilograms","5773123"
"India","1989","290250","Cyclic hydrocarbons; styrene","Import","6564492","5785291","Weight in kilograms","5785291"
"India","1989","290260","Cyclic hydrocarbons; ethylbenzene","Import","6859864","8613124","Weight in kilograms","8613124"
"India","1989","290270","Cyclic hydrocarbons; cumene","Import","1132679","2137937","Weight in kilograms","2137937"
"India","1989","290290","Cyclic hydrocarbons; n.e.c. in heading no. 2902","Import","4657595","1789687","Weight in kilograms","1789687"
"India","1989","290290","Cyclic hydrocarbons; n.e.c. in heading no. 2902","Export","325562","70026","Weight in kilograms","70026"
"India","1989","290311","Saturated chlorinated derivatives of acyclic hydrocarbons; chloromethane (methyl chloride) and chloroethane (ethyl chloride)","Import","630132","828896","Weight in kilograms","828896"
"India","1989","290311","Saturated chlorinated derivatives of acyclic hydrocarbons; chloromethane (methyl chloride) and chloroethane (ethyl chloride)","Export","101030","172039","Weight in kilograms","172039"
"India","1989","290312","Saturated chlorinated derivatives of acyclic hydrocarbons; dichloromethane (methylene chloride)","Import","2380004","3678385","Weight in kilograms","3678385"
"India","1989","290312","Saturated chlorinated derivatives of acyclic hydrocarbons; dichloromethane (methylene chloride)","Export","221182","484750","Weight in kilograms","484750"
"India","1989","290313","Saturated chlorinated derivatives of acyclic hydrocarbons; chloroform (trichloromethane)","Import","210585","192144","Weight in kilograms","192144"
"India","1989","290313","Saturated chlorinated derivatives of acyclic hydrocarbons; chloroform (trichloromethane)","Export","28699","57750","Weight in kilograms","57750"
"India","1989","290314","Saturated chlorinated derivatives of acyclic hydrocarbons; carbon tetrachloride","Import","35864","56256","Weight in kilograms","56256"
"India","1989","290315","Saturated chlorinated derivatives of acyclic hydrocarbons; ethylene dichloride (ISO) (1,2-dichloroethane)","Import","4174243","5298375","Weight in kilograms","5298375"
"India","1989","290316","1,2-dichloropropane and dichlorobutanes","Import","31106","2750","Weight in kilograms","2750"
"India","1989","290316","1,2-dichloropropane and dichlorobutanes","Export","166027","8062","Weight in kilograms","8062"
"India","1989","290319","Saturated chlorinated derivatives of acyclic hydrocarbons; n.e.c. in item no. 2903.1","Import","1854184","743000","Weight in kilograms","743000"
